relative_relief,spi,twi,flow_acc,aspect,slope,elevation,dist_river,drainage_density,landslide,source
41.10014267167964,-3.855522830146061,16.478502119016927,7.2466436188392604,233.7888972372133,27.765971703408397,1368.2368383011833,465.3259551540115,3.580700688615056,1,global_catalog_synthetic
72.43383789,-2.483161211,16.88371277,1.86013329,233.9160461,35.29227066,966.5050049,531.06,3.3108,1,primary
63.015,4.22120505736949,14.296734709886842,4.955090891010732,297.19210256883673,42.01,1053.7224962850523,793.0562357396383,4.201,1,kerala
24.48,-3.52344083045667,5.971997640627891,3.2737107542688078,158.16836323969846,16.32,358.1262698806516,2469.323819722931,1.6320000000000001,0,kerala
24.900000000000002,-1.446209425541575,15.03892167685588,4.873917983545031,110.36940220221616,16.6,762.1568974543604,1551.9450522404013,1.6600000000000001,0,kerala
20.84949493,-10.1743288,17.42471313,4.12769556,255.0324554,16.45559311,121.8045883,559.52,2.0787,0,primary
47.61,4.856408260700743,12.596562272637605,8.524146484872915,245.18698372752894,31.74,1170.527067478908,663.2408086892301,3.174,1,kerala
34.89099121,0.272328705,3.544733524,3.028632879,56.13282013,19.5333519,526.0057983,2196.74,2.5912,1,primary
5.582456589,-41.87912369,17.92287254,6.904239655,272.8852234,4.751812458,10.86402988,772.71,0.7902,0,primary
15.585,4.314705135009545,13.204838981315966,5.761502385993837,270.74503231995254,10.39,764.8203277762607,2172.9093420827285,1.0390000000000001,0,kerala
47.78820801,1.821427107,1.854619384,3.874136209,198.8106842,30.34217072,1191.025024,2049.03,3.3108,1,primary
7.328521729,7.725244522,7.398036957,17.43775368,3.686042786,5.079902649,152.8528137,1771.55,1.1077,1,primary
8.385,-2.9842722464983695,8.436344715889067,6.332138735314526,247.14701461113773,5.59,782.8402930333367,2056.851048496966,0.5589999999999999,0,kerala
10.845,4.052836291085226,2.9398054707772303,5.833926479405566,290.7679475627981,7.23,419.56530687394246,1740.606052766278,0.7230000000000001,0,kerala
32.72644043,9.354454041,2.550933123,10.37058544,6.208297729,24.7939167,469.243988,2096.3,2.8638,0,primary
19.22427368,-800.6573486,21.85670471,369.5247192,332.5996704,14.73763371,287.9811096,281.21,1.9203,0,primary
66.735,2.1952424516165303,2.49232980260602,9.111411133605586,175.39028655800166,44.49,641.3657304774772,213.4617947048061,4.449,1,kerala
66.51,-3.8854040841967086,10.843002449820785,2.853845969403785,270.20794255522503,44.34,938.8377623207529,662.631623637991,4.434,1,kerala
52.14,3.794893987484212,12.11180462476365,9.211549727367776,190.2582346528392,34.76,1027.0998571965688,906.5114460877647,3.476,1,kerala
69.09183612229322,-7.683460969960595,16.135305366606282,3.966994034582039,122.83811114990309,25.053459983754387,1363.7412671120765,363.88228731604306,3.1753822663518525,1,global_catalog_synthetic
13.950000000000001,-1.0574244376735509,4.120417281339751,4.6835094182778265,39.23990792585205,9.3,101.3221801772154,1564.0078508533832,0.93,0,kerala
13.41,0.45403561235593237,10.413844929782083,2.9572769573804454,232.58741243000034,8.94,446.1851727073551,1785.789988201212,0.8939999999999999,0,kerala
21.69970703,1.626087904,2.175238609,3.600893974,218.7758484,13.23890305,842.5444946,2266.89,2.0487,0,primary
43.38665771,3.192364931,1.8361938,4.235993385,196.1366882,31.48846245,672.4402466,2284.4,2.8499,0,primary
33.885,1.7023051537065568,6.845545864503947,1.9807808152227817,69.01924309885085,22.59,562.1140503049636,2074.5012633128217,2.259,0,kerala
20.16,3.8392284625515636,7.1372789514066515,4.865829416667018,335.9442449894392,13.44,73.81711474683404,1883.6145222827006,1.3439999999999999,0,kerala
41.025000000000006,4.127108264052,10.612856472418398,7.370894463290454,344.84152883104156,27.35,1273.173160147909,945.3473219974719,2.7350000000000003,1,kerala
44.82,-4.601786632678474,17.121685010205617,9.988624060687775,352.40575401422416,29.88,854.1229081618958,315.20314991959106,2.988,1,kerala
69.5760498,3.226997375,1.764537334,5.823622227,124.6465378,45.89269257,1154.996582,2292.01,4.2882,0,primary
58.065,0.989425948706737,9.671906691329953,6.59109784375565,79.39555983921154,38.71,1281.199873204963,814.4632972903777,3.871,1,kerala
76.6836751321218,-1.2156890775948703,16.1159190499302,5.737623147011374,195.60480747743006,25.436741560650255,929.4546039510924,704.9758362369182,2.5458900326607985,1,global_catalog_synthetic
75.44730163178403,1.2310639379628245,17.593135243357224,3.5979220025413134,101.35267814930907,24.497483300631362,874.4551598556859,254.42549794343864,3.3183874936522404,1,global_catalog_synthetic
39.75708008,1.478954792,2.079237699,3.529061556,190.2222748,27.1848526,1189.699707,2225.46,2.7937,0,primary
74.42766788070014,-8.103519578407942,18.586436888609427,7.369627513325332,229.29595463474462,21.651533431348902,922.2576223876047,693.4825591749858,2.2250647442844302,1,global_catalog_synthetic
41.04,2.6582921379235422,4.460470739302865,6.085401984476089,308.3521296932926,27.36,663.4645765150325,940.6664825551451,2.7359999999999998,1,kerala
38.625,2.4809173171516328,13.058417424834042,2.6539365076210997,121.43973900443066,25.75,786.8857224413036,998.032734161119,2.575,1,kerala
10.61102295,0.097439125,2.525532961,1.0,102.2110291,8.914853096,1013.64447,2008.39,1.5369,0,primary
18.03,4.739353367114887,12.059303028963505,3.8238551093188775,158.2081981716513,12.02,206.10567886674747,2239.936104925414,1.202,0,kerala
14.684999999999999,-3.330841827288842,1.5565646217914404,3.6032119657639385,211.7161421477235,9.79,311.45665882642567,2014.7004318468867,0.9789999999999999,0,kerala
59.44500000000001,3.08439138199118,10.195920228247834,8.269622114593634,72.35853235562607,39.63,873.8953018422276,805.3470121250677,3.963,1,kerala
31.44,-0.8440985972203077,6.955666794149656,9.804220258992146,240.65968467673594,20.96,689.5706661980208,261.54412769254003,2.096,1,kerala
22.11,-2.7131049896012005,12.674729411372304,4.002547465615704,211.9591556427128,14.74,557.5841045503322,1812.6807297399926,1.474,0,kerala
62.61932373,-5.067296505,17.48318672,4.706606388,229.5429077,37.46010208,945.5718384,600.86,3.1215,1,primary
23.294999999999998,-4.546186490143716,6.398990698519933,2.1482298948952856,322.12127204811213,15.53,569.1550679548354,2155.3801334674636,1.553,0,kerala
73.29493697929536,-7.875510985144758,18.401972333798366,4.130568996255762,265.98992841317255,44.220436072780316,1069.8514153549888,439.9716999969181,2.72971366986992,1,global_catalog_synthetic
22.28115845,4.058073521,0.64555186,2.464792252,49.10624313,11.16788483,167.8976898,2272.32,1.8558,1,primary
10.035,-3.6500699164818884,7.626813512387156,7.935050095727929,87.12710495217483,6.69,659.2412158172032,2359.433499113076,0.669,0,kerala
56.685,0.029109516626066423,15.74428260558469,2.887333297920144,201.3945942790428,37.79,732.335245617485,459.19275575153426,3.779,1,kerala
39.70727539,-0.569545984,17.64427567,5.460986137,283.8151855,28.65724373,587.8136597,601.28,2.7537,0,primary
68.96691895,-2.860816956,16.93889046,2.600743771,150.9380188,31.83933449,887.6551514,642.41,3.4392,1,primary
32.76861572,-16.48622131,17.43633842,4.605929375,228.0267487,22.77747726,926.836853,248.8,2.7121,1,primary
32.910000000000004,3.7181210977080728,2.3393687771101512,3.8934832100316346,58.69580308616176,21.94,1103.0460083936034,679.0499853453359,2.194,1,kerala
37.57712609069327,-7.9848444498420275,17.80203759933729,5.974103038098498,271.37248421561117,37.83041711545215,1303.4474513260197,572.5596553579983,2.9124246251080326,1,global_catalog_synthetic
17.79,-3.5604751047994867,17.888633245721905,6.978425469567557,78.5369343536273,11.86,794.9990618738926,2421.8562054232652,1.186,0,kerala
46.275000000000006,2.98114897009797,1.8078920978635953,2.5371397682630565,109.38287463261301,30.85,386.2223241210829,1697.0456900197482,3.085,0,kerala
7.328521729,-20.5500946,17.11321259,3.042156696,311.9624939,5.079902649,152.8528137,495.96,1.1725,0,primary
28.950000000000003,-1.4122775283520275,12.93075649222377,8.129940958522738,59.378126276714994,19.3,470.13364196717464,1777.204410393026,1.9300000000000002,0,kerala
66.015,0.908982462091461,17.61922036812567,1.0438506990363923,29.477012261658114,44.01,682.7358747391389,704.6251870606864,4.401,1,kerala
31.92672729,-10.04723263,19.05141449,21.03445053,228.0793915,21.45698738,320.9239807,317.64,2.486,1,primary
24.97744751,-1.00951767,17.49237442,4.710811615,198.7781982,19.25150871,317.8269043,625.59,2.2006,1,primary
24.660000000000004,1.806253584061361,12.816143929585945,9.162510509016192,350.467418465911,16.44,253.78505188813565,1755.8050132340177,1.6440000000000001,0,kerala
35.81619263,-171.1059875,19.8347168,11.47503853,40.58995819,25.14724731,139.2057495,546.78,2.6519,0,primary
35.1625061,-15.88755417,17.81643486,6.84160471,176.8599243,28.02768898,292.5954895,678.3,2.3879,0,primary
39.105000000000004,4.858727901320055,12.955742918634357,4.1000937411767,115.4984438837112,26.07,796.8043369059915,547.232712411736,2.607,1,kerala
59.70891665563778,4.373847837020721,16.843081288503484,5.976418555220698,254.90326546671167,39.897890215714725,878.782701611834,332.2686743048536,3.975549385265001,1,global_catalog_synthetic
61.44,-0.8751647004053229,10.949465971858249,4.953552574488215,110.32698149250905,40.96,1263.8572616871083,770.0989270964534,4.096,1,kerala
27.81866455,-12.27275562,17.0635891,2.779921532,326.0079956,18.30068016,267.2072754,947.06,2.5068,0,primary
24.585,-0.248524769791592,13.454241664261911,7.135215214316421,172.05707665056087,16.39,609.1782583930377,2210.9006275662455,1.639,0,kerala
64.35,3.0731320764886405,17.226143376252256,1.3718423159811408,247.19940242955474,42.9,1058.1448406078357,206.31891597659592,4.29,1,kerala
20.93450928,-11.52209663,17.0331974,2.939931631,171.5150452,19.18788147,974.7313232,517.24,2.6412,0,primary
17.924999999999997,2.596407284801857,17.598996847005452,3.7660711902379247,229.15040093527054,11.95,685.9988015308928,1857.3917867438088,1.1949999999999998,0,kerala
45.72,2.677764902012548,4.997992691035469,4.332280619960353,202.7606970794295,30.48,621.501365368127,2120.5123048945934,3.048,0,kerala
22.305,-1.134866830631407,1.3287394963888313,6.2069859852007285,43.2865915240011,14.87,279.96075136928846,1787.1087013802935,1.4869999999999999,0,kerala
13.41096497,1.818277955,6.195641041,22.22135925,240.7443695,10.50203991,49.68925858,1731.04,1.7993,0,primary
10.23010254,-3.738064528,16.63580132,1.866704941,244.2146759,7.338657379,1145.381592,943.59,1.3415,1,primary
31.695,1.3904913434604342,13.102723858721953,3.371733224419754,103.65576566265464,21.13,568.1114969308637,1951.4086465140645,2.113,0,kerala
35.295,-4.123066208224816,16.324558417790556,1.9312290797074894,56.60386379518465,23.53,876.5133386859761,578.732563708993,2.353,1,kerala
29.22583008,-24.10791397,17.48456383,4.76179266,22.57208252,19.13318825,1342.784058,760.62,2.495,0,primary
33.075,-4.8050185780136605,2.9250639772008724,1.163009214575795,167.9270267445601,22.05,942.5205703404368,617.8514015397757,2.205,1,kerala
52.980000000000004,-1.4714909923381647,15.144766128973966,4.0463804737892435,264.1927064528933,35.32,530.0858799748094,783.9116664272883,3.532,1,kerala
22.48232269,-1284.960205,20.26259995,32.19313049,236.7703857,11.4952116,82.10747528,368.03,1.78,1,primary
64.845,-3.147924749942521,6.2443406054054,2.6863725736837996,38.21012602919644,43.23,544.8091772208503,842.7782425195579,4.3229999999999995,1,kerala
55.298576976890836,-2.858117247567532,17.753518655052062,7.494101412630939,148.0930899138768,26.400114662011177,892.8186799642899,748.066821618183,3.1565231855096396,1,global_catalog_synthetic
24.315,-3.1169420681135662,12.386683256823485,1.2541782781744275,126.36447097458131,16.21,491.68098598602876,2393.2824164174144,1.621,0,kerala
39.12,-1.8605654685110262,5.774048552023567,4.035988049448523,151.35530890743104,26.08,1022.2692369386123,724.9152134690981,2.6079999999999997,1,kerala
55.004860932767016,-6.651657464463318,17.906846565165512,2.184077178676468,222.7048045585457,41.14315831191429,1183.6460727678843,446.1688272536127,3.869322502061854,1,global_catalog_synthetic
42.644999999999996,4.07936770722986,8.264277580093594,7.833827590743184,69.93141756576762,28.43,115.580575029377,2083.845470138619,2.843,0,kerala
26.085,-2.756091590083294,2.2809988143888456,9.1842558594822,188.96638598155863,17.39,379.4620443898405,1617.4034944026776,1.739,0,kerala
13.80351257,-6.371460915,16.97682953,2.899849176,205.2215424,8.104870796,186.3522339,823.78,1.7125,1,primary
27.09307861,-0.115920857,16.51268387,1.713124633,202.8099365,18.97982025,865.6130981,592.51,2.0911,1,primary
7.5,1.9512294056103494,6.158626921549688,8.794782099803202,140.88198119736003,5.0,548.9203839727568,2267.7895972483043,0.5,0,kerala
60.12,-3.1201006237178195,16.593159493494014,1.8949568635661302,218.62753353917478,40.08,1062.5065895396474,827.3169454410178,4.008,1,kerala
3.092590332,-32.76790619,18.94356537,16.12539673,285.9921265,1.761526465,794.6066895,789.98,0.9119,0,primary
22.365000000000002,-2.5454144941663825,1.2874198230807365,6.7578811297766075,259.96309623264426,14.91,426.65080298343196,1930.0775287675351,1.491,0,kerala
49.485,-1.4132695877391175,5.2844834021546285,2.3261848671371133,262.1697620917914,32.99,631.636200602009,475.0206674400832,3.2990000000000004,1,kerala
62.025000000000006,4.082003071006325,2.738536184272699,8.421017388460978,194.48630901846073,41.35,813.467495679078,375.87583680517605,4.135,1,kerala
37.230000000000004,2.1969832143922643,1.3630100321736862,2.176070038891787,267.32751044023155,24.82,965.0212816984131,843.9513981470764,2.482,1,kerala
34.02581787,0.722513437,1.865615726,2.955502987,138.832962,21.72481918,878.0709229,2237.96,2.4632,0,primary
37.38,-4.661385419082087,2.1326743236550394,7.588617360069373,30.807113921977596,24.92,1371.8937406242692,993.5187640213012,2.492,1,kerala
27.150000000000002,-0.42025667802785804,1.946598747006885,7.384295182849777,140.82703017462836,18.1,648.7322495913317,1972.970816232195,1.81,0,kerala
61.67999999999999,-2.2877186085758505,17.28962526801672,3.131090027297149,11.810916774848348,41.12,628.5716571462161,340.9466132460374,4.112,1,kerala
31.77,3.469094355740447,11.959109559119854,5.726959706722124,183.32749528601042,21.18,829.4942216216093,208.89459914551597,2.118,1,kerala
35.75978851,0.869719446,2.934909821,3.805461407,137.2187195,20.56644821,128.5763855,2274.42,2.4215,0,primary
49.19177246,-0.602693856,1.442654371,2.28929019,171.1648407,38.16912842,1307.728394,2211.33,3.3188,1,primary
36.93,-0.5480692757817041,16.37723926338914,3.165345199818266,135.5587411585482,24.62,1398.673688336439,604.2269560491934,2.462,1,kerala
18.91802979,1.927664518,2.180941343,3.976228952,177.4348755,9.260422707,76.75883484,2251.04,1.5245,0,primary
18.855,0.8157273813483403,16.559727220519342,5.99428400006396,270.8555752854943,12.57,150.7259978368711,1751.7081561672398,1.2570000000000001,0,kerala
62.595,-3.2521609142724026,16.040330662312762,8.967352148745329,294.63979057420926,41.73,1360.7948222873624,989.0867160759077,4.173,1,kerala
29.54516602,-8.525619507,18.89902496,19.18297195,129.6540985,19.87702179,232.9738617,577.5,2.3555,1,primary
25.065,-1.721020667075528,13.73503038400205,3.5895036461191863,305.1042073346488,16.71,669.9509644983533,2333.1038814480635,1.671,0,kerala
54.495,2.1709479004048085,11.940402048094393,7.8321611264060955,34.75247697508224,36.33,553.0310404640533,319.7616393904288,3.633,1,kerala
28.365000000000002,4.733903398255334,3.5976096698667233,3.5864032778683144,59.07442004915917,18.91,682.3373259326063,2584.63398848954,1.891,0,kerala
12.285,-0.7902778411538813,16.2040831622947,1.8849252645712817,135.39937239267462,8.19,94.51313126541754,2442.7364058161393,0.819,0,kerala
41.79,4.724541834921057,9.031648518292462,1.0232260018022574,293.08200072518713,27.86,664.4202691243316,448.0787137640191,2.786,1,kerala
27.240000000000002,0.33461576852001773,5.034078147386265,1.825205244663295,332.3168301972984,18.16,464.6519179130514,2135.064800457892,1.816,0,kerala
17.835,1.6841825572676816,2.639917471090766,3.8172204661959848,11.66974630223336,11.89,688.8741623421669,1831.856354708245,1.189,0,kerala
48.599999999999994,0.8005019679788923,10.778173735944371,1.497726580030228,83.12374981658037,32.4,1044.3446364773008,944.1460874916638,3.2399999999999998,1,kerala
11.39172363,0.301554114,3.754763126,6.336472511,289.4796143,15.70054722,810.0384521,2148.91,1.8845,0,primary
14.445,-0.8835433461632807,5.266522380514447,4.915838464311488,308.0855032173895,9.63,350.22144244365717,1560.4069271259693,0.9630000000000001,0,kerala
60.525000000000006,2.8279793815553376,14.60580650323756,7.274860790988808,211.86357066267817,40.35,913.6520651357048,436.3668593404804,4.035,1,kerala
26.065979,-2.580362797,17.30289268,3.851317883,262.3739014,18.36572266,874.6154175,618.33,2.4939,1,primary
29.235,1.8138836492644916,2.5068044039151633,5.910073380750699,123.44315977026544,19.49,209.7784115743998,2067.8624035811404,1.9489999999999998,0,kerala
42.735,-0.4311847694690769,7.555791695861469,7.939047035704906,348.03649350302373,28.49,838.7977118063995,806.7089867053397,2.8489999999999998,1,kerala
45.11119996243911,-2.308015609890715,18.481932903159013,6.166494299057124,243.5929325535423,36.77056589334018,1250.353186762271,449.14620342063785,3.108003247289024,1,global_catalog_synthetic
73.83416748,3.226997375,1.764537334,5.823622227,124.6465378,45.89269257,1154.996582,2292.01,4.2882,0,primary
28.244999999999997,4.96747002409689,9.791214359514733,6.872104834936506,184.20339582185136,18.83,277.8224378241209,1904.9915352809996,1.8829999999999998,0,kerala
11.385,-2.051969844115684,14.205451739491771,7.91108484824172,34.024802473299566,7.59,641.1791970792849,1586.607289656336,0.759,0,kerala
77.24731445,2.658363819,1.227903843,2.881559849,127.3222427,41.26728058,1460.617188,2355.76,4.0729,1,primary
58.82666016,2.618641138,2.073493481,4.409893036,236.0357819,16.29959679,853.4862061,2073.35,1.9332,0,primary
11.040000000000001,-1.7746725145446596,4.580869015356386,5.580853083746551,278.1461111802817,7.36,341.570193963277,2570.556127638346,0.736,0,kerala
48.25354004,-14.89944077,19.11064529,23.44417381,201.6462402,31.92964363,1034.74292,777.15,3.3486,0,primary
13.095,4.902643019576624,4.01690355437052,3.0641547187536533,275.35394257953885,8.73,542.4879014177136,2174.2981942935894,0.873,0,kerala
11.52,0.7056366094358504,12.09313851880003,2.9372588022157466,41.517422943415575,7.68,218.9148250754036,1971.487198619007,0.768,0,kerala
21.450000000000003,4.837389528251286,3.667503709735365,6.352542045191798,84.88346190630173,14.3,452.5361113250949,2040.8995691403243,1.4300000000000002,0,kerala
12.51,-4.200607811418888,9.301700058643652,4.2103123400231555,17.755577101652236,8.34,437.59904103796094,2538.135491762009,0.834,0,kerala
15.99,1.4140034217871822,9.8748464295628,1.0438218595610254,271.48462667068446,10.66,284.4222465758777,1969.2068164607135,1.066,0,kerala
50.699999999999996,-4.8436085576809,11.044174190122991,2.096159734544403,262.77956040109075,33.8,1366.7494414554571,466.6239000981035,3.38,1,kerala
47.7,-0.9745553946969041,6.566960988914068,6.699965150085371,225.74634599070154,31.8,111.69247977383523,1902.0142247149483,3.18,0,kerala
76.29274753509807,-3.035433988155652,18.902050704736432,3.4016132441664917,260.86145128103,28.47524035143794,1051.858141370451,465.63476771088176,2.4961772602861956,1,global_catalog_synthetic
30.202429403998632,-5.459898840160913,15.441846281151394,2.1188222154890557,108.78412454042208,42.30197614723545,895.0498234359345,754.730183012443,2.6822029811154224,1,global_catalog_synthetic
13.43542385,-12.90144539,21.04984474,3.990052938,351.5717773,9.893697739,16.72493362,346.31,1.4954,0,primary
16.97575378,107.7875824,-0.875671089,6.382867813,19.03474426,13.82097054,107.9244461,2722.76,1.7169,1,primary
51.765,4.575350922421762,12.517634942467343,7.911830427683055,65.14025988500592,34.51,720.3265276967636,896.4663906855774,3.4509999999999996,1,kerala
42.37648023241337,-3.911138730349556,17.241856243441063,5.6149283234086615,224.77410227928425,35.196763470754654,1302.9047504116966,321.19356989765276,3.097202613303382,1,global_catalog_synthetic
62.685,1.353413721819276,10.553653639902565,5.201302179405488,291.9414517038668,41.79,716.3587369281496,2120.9470315243752,4.179,0,kerala
21.6,0.5583840252434458,14.153990259633684,4.8245917546400605,69.88153666167986,14.4,263.26815436069035,2522.1248108530235,1.44,0,kerala
44.985,-3.5420856588932814,5.537208315132647,2.142600400941656,226.0485603300083,29.99,991.3934462352385,857.2280352344703,2.9989999999999997,1,kerala
10.515,-0.42008007422555593,1.210112236085048,2.5309321335957975,169.6117921201278,7.01,190.1540843607923,2552.3151009175754,0.701,0,kerala
63.78,-0.9969413424063553,14.925769222631352,8.614303822534822,274.5069391092219,42.52,721.6873716497252,890.3294712421291,4.252000000000001,1,kerala
41.54064941,6.12116003,0.387401611,3.034336329,246.2908783,27.00452805,503.7844849,2657.77,2.5175,0,primary
40.185,-1.288874799073585,3.696329941372167,8.799989705484613,111.09209139688183,26.79,534.3063361733315,670.4764896135896,2.679,1,kerala
24.825000000000003,-0.9829938948611829,15.535656129740845,6.629917388177176,325.548333237138,16.55,563.285363113568,2498.757983192327,1.655,0,kerala
61.00354004,-2.364157438,17.0054512,2.849495888,224.6280975,34.92206573,1136.889282,774.01,3.5361,1,primary
13.97241211,-15.67193699,20.36075974,104.451416,340.5483093,12.19930744,711.9002075,416.07,2.1321,0,primary
24.39,4.681868907888168,1.7484417014091762,4.3221109766537715,163.3949797200652,16.26,404.4416637222002,1707.8638009894798,1.6260000000000001,0,kerala
45.224999999999994,-4.188569811552275,5.938362336786807,7.245936507374995,267.69721103337275,30.15,89.96851993073433,2324.6842940049323,3.0149999999999997,0,kerala
66.39,1.533366406076774,5.2382456847389465,1.188704331624829,90.51429005685554,44.26,218.11484015782648,1885.5768848158073,4.426,0,kerala
18.330000000000002,0.8111318020421496,5.996884545837889,4.534212320916545,235.74642898153886,12.22,86.26363453393463,1597.7430739859692,1.222,0,kerala
44.61,-0.8611160013452004,17.090822574490733,8.731672436076865,347.6372103835785,29.74,1360.6678995775842,234.75392073399757,2.9739999999999998,1,kerala
26.775000000000002,4.311028581831993,8.99057517584011,2.4880197352283346,358.509349652676,17.85,650.6277684097721,1854.8712349327884,1.7850000000000001,0,kerala
30.34240723,-30.93888855,17.58572197,7.21404171,124.2393265,13.78442383,810.0384521,496.16,2.0076,0,primary
26.90026855,-50.22861481,16.34068298,1.426459193,136.0158539,19.21854019,1163.704712,785.17,2.5749,1,primary
13.63342285,1.383177757,2.693740129,4.86903286,179.8055725,12.39967918,842.1865234,2057.94,1.8217,0,primary
20.46,3.179263309895349,4.53268974095946,7.454914294219423,226.47150159179094,13.64,161.70942121223953,1519.0925248057488,1.364,0,kerala
10.935,-0.3858726006455502,13.231066053697523,4.866843031550239,229.42138367885664,7.29,787.3067708201704,2147.438025456604,0.729,0,kerala
9.209999999999999,3.936045777344601,7.55872990731819,7.175815947102417,267.41142428880136,6.14,728.502256917407,1570.9284585549779,0.614,0,kerala
24.95690918,-3.447998762,17.82273102,6.124411106,158.0303497,18.04088974,361.3195496,883.96,1.9046,0,primary
26.895,-0.4811348144162668,7.036613495194991,5.043196415566924,198.55092769995048,17.93,529.8756131927269,2341.263810700724,1.793,0,kerala
34.5,-4.5853185939087435,9.07118040074569,8.990999520809297,357.8605396320159,23.0,1309.5765271072248,907.6243246864613,2.3,1,kerala
27.75,0.9885413716531941,11.792338579371615,4.988117283899477,124.81003542037878,18.5,749.3562997656267,2276.5986854720004,1.85,0,kerala
39.70114136,3.619300127,2.109372139,5.413546085,341.694458,28.41587257,509.6777039,2307.47,2.8883,0,primary
6.12620163,54.08386993,-0.546596587,5.791701317,252.1260529,4.654995441,25.00682068,2477.39,1.1761,1,primary
39.06,-4.26864420381316,5.746628414285426,8.226121690765025,271.15612305527964,26.04,301.67180471465593,1960.95106983649,2.604,0,kerala
52.44,1.6662339284025007,14.824703945888487,6.7650409729711125,299.54077889473473,34.96,1317.6934169864119,944.8886126381062,3.496,1,kerala
14.205000000000002,-4.903567761193828,3.711617626742154,6.479100995349776,126.38923429825078,9.47,85.16585581372436,2480.412186675898,0.9470000000000001,0,kerala
14.07,-0.02732644999891143,5.521388174343587,1.1717489481492946,300.5085016405816,9.38,682.1618697773519,1963.3202876555204,0.9380000000000001,0,kerala
57.269999999999996,0.6665925711008711,14.255881106061073,4.1492560495674695,18.87049084627966,38.18,1270.3658625599264,863.9202785837591,3.818,1,kerala
44.519999999999996,3.845571850508989,3.2503934509254604,3.436545740158223,299.4420718286729,29.68,1247.4998955934818,218.03083282881693,2.968,1,kerala
41.33496094,-2.571057081,18.5808506,13.59736729,196.1183624,28.52287674,855.9719238,463.7,3.0273,1,primary
14.265,-4.071790286841371,12.04121170780135,2.4640895500892497,142.01017547022812,9.51,744.2664650432552,1750.7907875808778,0.951,0,kerala
34.005,-1.4217664422727703,1.2376012764319726,3.9208879186811485,144.0847387479915,22.67,904.6415893362257,237.0393747784089,2.2670000000000003,1,kerala
53.1630249,-2.860816956,16.93889046,2.600743771,150.9380188,31.83933449,887.6551514,642.41,3.4392,1,primary
